transaction_id,customer_id,transaction_type,device_type,location,merchant_category,hour_of_day,transaction_amount,account_balance_before,balance_after_transaction,transactions_last_24h,is_international,is_anomaly
103683,1899,purchase,ATM,Bangalore,grocery,18,5853.61,49975.9,44122.29,6,0,0
103684,1103,cash_out,POS,Mumbai,fashion,13,3496.04,32980.52,29484.479999999996,11,0,0
103685,1482,transfer,mobile,Chennai,utility,4,6387.14,48816.28,42429.14,2,1,0
103686,1223,transfer,POS,Mumbai,fashion,23,6964.79,64776.32,57811.53,3,0,0
103687,1831,cash_out,web,Delhi,utility,8,9295.5,32994.21,23698.71,11,0,0
103688,1873,cash_in,POS,Chennai,utility,12,1710.89,34457.95,32747.059999999998,1,0,0
103689,1865,transfer,POS,Bangalore,grocery,8,4649.99,77094.78,72444.79,11,0,0
103690,1490,payment,web,Mumbai,grocery,13,8443.02,54446.41,46003.39,6,1,0
103691,1472,cash_out,ATM,Delhi,fashion,4,6866.38,42925.11,36058.73,5,0,0
103692,1009,transfer,web,Mumbai,grocery,1,6215.04,48406.8,42191.76,10,1,0
103693,1404,cash_in,ATM,Bangalore,grocery,6,8696.22,54282.85,45586.63,2,0,0
103694,1895,transfer,web,Chennai,travel,15,4550.15,47098.2,42548.049999999996,11,0,0
103695,1301,purchase,mobile,Bangalore,fashion,10,100.0,70247.45,70147.45,8,0,0
103696,1230,payment,POS,Hyderabad,fashion,10,4083.73,51483.95,47400.219999999994,9,0,0
103697,1730,cash_out,ATM,Mumbai,fashion,22,10029.39,59955.63,49926.24,3,1,1
103698,1922,purchase,ATM,Mumbai,grocery,11,5746.19,51249.73,45503.54,6,0,0
103699,1065,cash_in,mobile,Chennai,grocery,12,2893.92,49439.78,46545.86,6,0,0
103700,1936,purchase,mobile,Mumbai,utility,7,8335.32,63394.34,55059.02,10,0,0
103701,1111,purchase,POS,Delhi,electronics,23,7112.16,63708.82,56596.66,6,0,0
103702,1012,cash_in,POS,Delhi,electronics,15,5367.53,25496.43,20128.9,8,1,0
103703,1392,purchase,mobile,Bangalore,electronics,20,6462.83,49710.82,43247.99,5,1,0
103704,1499,cash_out,mobile,Chennai,travel,0,5027.055,80745.64,78288.78,10,0,0
103705,1931,transfer,ATM,Hyderabad,grocery,12,4094.75,43307.57,39212.82,10,0,0
103706,1597,purchase,web,Delhi,utility,10,4837.67,56811.02,51973.35,8,1,0
103707,1233,cash_out,ATM,Chennai,utility,3,7747.93,68708.91,60960.98,3,0,0
103708,1601,transfer,mobile,Chennai,electronics,3,3628.13,33377.86,29749.73,7,0,0
103709,1313,transfer,POS,Bangalore,travel,14,4935.63,44400.84,39465.21,1,0,0
103710,1565,purchase,mobile,Delhi,travel,2,8602.48,26421.72,17819.24,4,0,0
103711,1011,cash_out,POS,Mumbai,electronics,23,11310.82,51566.89,40256.07,5,0,0
103712,1208,purchase,POS,Hyderabad,electronics,18,2823.4,55772.5,52949.1,7,0,0
103713,1973,cash_in,POS,Delhi,grocery,20,5349.89,59651.8,54301.91,6,0,0
103714,1013,transfer,POS,Mumbai,travel,1,1230.12,73606.63,72376.51000000001,6,0,0
103715,1632,purchase,web,Chennai,utility,5,4963.75,50952.64,45988.89,2,0,0
103716,1417,transfer,mobile,Hyderabad,electronics,21,4274.74,32710.68,28435.940000000002,11,0,0
103717,1436,cash_out,ATM,Hyderabad,grocery,23,8127.58,36785.93,28658.35,2,0,0
103718,1376,payment,POS,Bangalore,utility,7,2067.74,38565.84,36498.1,2,0,0
103719,1019,purchase,POS,Hyderabad,travel,16,1725.04,53115.37,51390.33,10,0,0
103720,1586,purchase,ATM,Hyderabad,electronics,4,8802.34,85249.62,76447.28,8,0,0
103721,1911,transfer,ATM,Chennai,electronics,1,3417.17,48919.37,45502.200000000004,7,0,0
103722,1754,cash_out,POS,Mumbai,grocery,11,5493.58,70610.83,65117.25,1,0,0
103723,1734,cash_in,ATM,Hyderabad,grocery,4,5737.61,48289.21,42551.6,9,0,0
103724,1069,cash_out,ATM,Bangalore,travel,9,3031.71,32576.62,29544.91,11,0,0
103725,1823,purchase,web,Mumbai,electronics,8,3034.37,37754.25,34719.88,11,0,0
103726,1210,cash_in,ATM,Bangalore,grocery,19,7817.27,39063.74,31246.469999999998,8,0,0
103727,1100,cash_out,mobile,Hyderabad,electronics,7,6692.68,48166.28,41473.6,9,0,0
103728,1697,payment,mobile,Mumbai,travel,0,4960.78,56083.24,51122.46,4,1,0
103729,1131,transfer,mobile,Hyderabad,electronics,23,4658.02,40121.86,35463.84,5,0,0
103730,1622,cash_out,POS,Chennai,utility,5,5791.53,61859.22,56067.69,11,0,0
103731,1380,cash_out,mobile,Mumbai,electronics,23,5955.5,65708.22,59752.72,5,0,0
103732,1131,payment,web,Bangalore,fashion,21,8152.86,46049.72,37896.86,11,0,0
103733,1019,purchase,mobile,Chennai,fashion,10,4947.86,63772.11,58824.25,9,0,0
103734,1905,transfer,POS,Delhi,travel,2,6107.45,20866.48,14759.029999999999,8,0,0
103735,1535,cash_out,web,Bangalore,travel,14,6795.45,14626.43,7830.9800000000005,10,0,0
103736,1226,cash_in,mobile,Hyderabad,travel,10,6839.44,62491.83,55652.39,6,0,0
103737,1153,cash_out,web,Bangalore,utility,23,8624.3,43671.26,35046.96000000001,11,0,0
103738,1804,transfer,web,Delhi,utility,4,4968.53,83054.85,78086.32,10,1,0
103739,1741,cash_out,POS,Bangalore,electronics,15,3585.33,48607.19,45021.86,11,0,0
103740,1468,payment,POS,Chennai,grocery,20,4105.09,34995.79,30890.7,10,0,0
103741,1821,cash_out,web,Bangalore,fashion,6,6602.07,75300.36,68698.29000000001,1,1,0
103742,1999,cash_out,mobile,Mumbai,fashion,5,4729.75,59836.78,55107.03,7,0,0
103743,1870,cash_in,POS,Delhi,fashion,8,10716.99,73231.63,62514.64000000001,9,0,0
103744,1404,payment,web,Bangalore,electronics,6,5031.47,41202.06,36170.59,4,0,0
103745,1201,payment,ATM,Delhi,electronics,2,2612.62,55466.78,52854.159999999996,4,0,0
103746,1037,cash_out,ATM,Chennai,travel,10,5806.75,36866.16,31059.410000000003,5,0,0
103747,1941,cash_in,POS,Mumbai,grocery,11,8847.03,23811.81,14964.78,8,0,0
103748,1771,cash_out,mobile,Hyderabad,travel,20,2960.6,61136.55,58175.950000000004,11,0,0
103749,1187,cash_out,ATM,Bangalore,electronics,10,2888.45,43147.39,40258.94,5,0,0
103750,1056,transfer,ATM,Chennai,utility,1,4532.96,35063.01,30530.050000000003,4,0,0
103751,1940,transfer,ATM,Delhi,travel,0,3385.22,29177.98,25792.76,8,0,0
103752,1019,cash_in,mobile,Delhi,electronics,23,1624.45,52740.96,51116.51,11,0,0
103753,1272,purchase,mobile,Chennai,electronics,23,1147.95,50962.11,49814.16,5,0,0
103754,1118,transfer,POS,Bangalore,utility,1,5581.07,42748.01,37166.94,8,1,0
103755,1582,purchase,POS,Hyderabad,utility,13,6787.61,39887.09,33099.479999999996,1,0,0
103756,1515,payment,ATM,Bangalore,utility,12,3247.09,61491.21,58244.119999999995,3,0,0
103757,1220,transfer,mobile,Mumbai,grocery,23,4823.7,12766.27,7942.570000000001,7,0,0
103758,1525,transfer,web,Bangalore,electronics,4,5462.4,59464.56,54002.159999999996,1,0,0
103759,1514,cash_in,ATM,Mumbai,utility,1,2236.91,56978.21,54741.3,11,1,0
103760,1727,purchase,POS,Delhi,grocery,22,7147.15,31544.25,24397.1,5,1,0
103761,1740,transfer,mobile,Mumbai,fashion,22,5529.75,20985.22,15455.470000000001,6,1,0
103762,1335,transfer,POS,Hyderabad,fashion,18,6311.19,58828.39,52517.2,1,0,0
103763,1697,cash_in,POS,Chennai,fashion,16,6699.92,32392.73,25692.809999999998,7,0,0
103764,1054,cash_in,mobile,Mumbai,electronics,10,11064.41,73600.86,62536.45,9,0,0
103765,1499,purchase,ATM,Bangalore,grocery,15,2438.5,81771.01,79332.51,9,0,0
103766,1899,payment,mobile,Mumbai,grocery,19,2768.08,56401.35,53633.27,3,1,0
103767,1887,payment,ATM,Delhi,fashion,17,9207.31,48478.79,39271.48,4,1,0
103768,1765,cash_out,POS,Mumbai,travel,19,6630.57,46714.62,40084.05,1,0,0
103769,1535,transfer,mobile,Hyderabad,fashion,7,5172.57,24410.9,19238.33,4,0,0
103770,1161,purchase,web,Mumbai,electronics,1,5027.055,45714.15,41909.37,5,0,0
103771,1669,transfer,ATM,Hyderabad,fashion,16,4420.28,43119.83,38699.55,7,0,0
103772,1593,purchase,web,Bangalore,fashion,10,4468.8,40457.39,35988.59,5,0,0
103773,1914,purchase,ATM,Delhi,grocery,13,1262.55,55876.89,54614.34,8,1,0
103774,1158,purchase,mobile,Chennai,fashion,15,7433.0,51969.64,44536.64,7,1,0
103775,1187,transfer,web,Bangalore,utility,14,100.0,61792.83,61692.83,1,0,0
103776,1059,cash_in,mobile,Bangalore,utility,14,2877.35,43346.53,40469.18,2,0,0
103777,1914,transfer,ATM,Chennai,travel,2,3920.56,59039.32,55118.76,7,0,0
103778,1816,purchase,ATM,Mumbai,electronics,6,10358.71,50119.28,39760.57,3,0,0
103779,1318,cash_out,ATM,Mumbai,electronics,11,4748.01,58946.0,54197.99,2,0,0
103780,1877,payment,ATM,Mumbai,grocery,21,5791.16,48834.27,43043.11,11,0,0
103781,1210,purchase,POS,Delhi,electronics,21,2806.28,76670.57,73864.29000000001,9,1,0
103782,1405,cash_out,ATM,Bangalore,travel,22,7171.82,13375.09,6203.27,10,0,0
103783,1663,cash_in,web,Hyderabad,utility,23,12379.7,59384.26,47004.56,8,0,0
103784,1108,purchase,ATM,Chennai,grocery,2,6228.75,62846.91,56618.16,8,0,0
103785,1075,cash_out,mobile,Bangalore,utility,18,4161.24,30998.62,26837.379999999997,3,1,0
103786,1541,purchase,POS,Mumbai,travel,9,100.0,77374.48,77274.48,11,0,0
103787,1313,transfer,web,Chennai,grocery,7,6734.23,50335.18,43600.95,10,1,0
103788,1997,cash_out,POS,Hyderabad,fashion,15,2535.13,48129.63,45594.5,9,0,0
103789,1116,transfer,POS,Bangalore,electronics,15,3110.56,55569.47,52458.91,8,0,0
103790,1926,transfer,POS,Bangalore,travel,11,7329.28,63312.56,55983.28,2,1,0
103791,1867,cash_out,mobile,Delhi,grocery,22,3815.93,51983.25,48167.32,7,0,0
103792,1703,payment,POS,Bangalore,utility,4,4764.64,51510.2,46745.56,8,0,0
103793,1018,cash_out,POS,Bangalore,grocery,19,6874.47,62567.57,55693.1,7,0,0
103794,1431,payment,ATM,Hyderabad,fashion,5,3234.84,64532.68,61297.84,9,0,0
103795,1684,purchase,mobile,Hyderabad,travel,5,1777.61,55048.64,53271.03,7,1,0
103796,1739,purchase,web,Chennai,grocery,7,6160.76,26785.84,20625.08,7,0,0
103797,1349,cash_out,web,Mumbai,travel,16,6885.88,34721.82,27835.94,1,0,0
103798,1182,purchase,web,Hyderabad,travel,11,3556.09,66270.02,62713.93000000001,2,1,0
103799,1112,cash_in,mobile,Chennai,utility,21,3432.17,45829.1,42396.93,5,0,0
103800,1182,transfer,web,Bangalore,electronics,13,2249.76,41020.74,38770.979999999996,11,0,0
103801,1480,transfer,mobile,Chennai,fashion,1,6783.73,56599.47,49815.740000000005,1,0,0
103802,1145,payment,ATM,Chennai,grocery,18,9797.25,54739.39,44942.14,10,0,0
103803,1830,purchase,ATM,Chennai,electronics,5,7328.86,46727.97,39399.11,7,0,0
103804,1627,payment,mobile,Chennai,utility,17,4772.03,61153.27,56381.24,5,0,0
103805,1112,transfer,web,Hyderabad,electronics,3,6791.14,30979.78,24188.64,5,0,0
103806,1762,transfer,mobile,Mumbai,travel,21,2920.48,24013.52,21093.04,8,1,0
103807,1475,purchase,mobile,Chennai,travel,4,5921.01,72538.74,66617.73000000001,9,0,0
103808,1762,cash_in,POS,Delhi,fashion,5,2286.83,33157.91,30871.08,10,0,0
103809,1302,cash_in,mobile,Bangalore,grocery,14,4694.54,27866.8,23172.26,1,0,0
103810,1970,purchase,POS,Bangalore,grocery,5,7689.23,45107.52,37418.28999999999,10,0,0
103811,1824,purchase,ATM,Bangalore,utility,7,7030.1,49555.98,42525.880000000005,4,0,0
103812,1117,payment,POS,Bangalore,fashion,8,6421.19,42824.37,36403.18,11,0,0
103813,1812,purchase,mobile,Bangalore,grocery,20,6040.69,46573.41,40532.72,2,0,0
103814,1160,cash_in,ATM,Chennai,travel,21,3159.69,28679.38,25519.690000000002,9,0,0
103815,1400,purchase,POS,Mumbai,fashion,5,5356.2,60706.56,55350.36,9,1,0
103816,1197,payment,mobile,Delhi,electronics,21,6958.19,27055.64,20097.45,1,0,0
103817,1259,payment,ATM,Hyderabad,fashion,1,4392.11,50337.61,45945.5,3,0,0
103818,1659,payment,POS,Delhi,fashion,15,4488.55,53508.75,49020.2,10,0,0
103819,1751,payment,mobile,Hyderabad,grocery,19,3824.44,59733.48,55909.04,8,0,0
103820,1046,cash_out,mobile,Hyderabad,utility,0,4287.63,53410.19,49122.560000000005,2,0,0
103821,1986,purchase,web,Delhi,utility,15,3066.69,33675.48,30608.790000000005,2,0,0
103822,1398,transfer,web,Chennai,grocery,0,5060.18,43831.54,38771.36,2,0,0
103823,1709,purchase,POS,Bangalore,grocery,0,4199.31,39440.33,35241.020000000004,5,0,0
103824,1558,cash_out,POS,Chennai,grocery,6,1314.39,26404.63,25090.24,9,0,0
103825,1077,payment,mobile,Bangalore,utility,15,11502.36,56533.61,45031.25,7,0,0
103826,1123,cash_out,mobile,Mumbai,grocery,16,2406.43,38650.1,36243.67,7,0,0
103827,1074,cash_in,POS,Hyderabad,electronics,15,4663.27,52230.92,47567.649999999994,2,0,0
103828,1870,cash_in,mobile,Delhi,electronics,15,5152.92,48333.37,43180.450000000004,2,0,0
103829,1136,purchase,POS,Mumbai,travel,5,3662.83,32962.02,29299.189999999995,5,0,0
103830,1601,purchase,mobile,Bangalore,electronics,17,4775.71,31959.63,27183.920000000002,7,0,0
103831,1399,transfer,mobile,Chennai,fashion,21,2953.64,44973.98,42020.340000000004,7,0,0
103832,1836,transfer,web,Delhi,travel,21,6817.95,30297.45,23479.5,9,0,0
103833,1504,cash_in,ATM,Hyderabad,electronics,2,4944.4,64831.64,59887.24,3,0,0
103834,1499,payment,mobile,Mumbai,fashion,7,6795.98,70174.2,63378.22,1,0,0
103835,1572,cash_out,mobile,Hyderabad,electronics,3,8674.74,61745.44,53070.700000000004,9,0,0
103836,1137,transfer,web,Bangalore,fashion,22,4296.93,55236.06,50939.13,1,0,0
103837,1049,transfer,POS,Hyderabad,grocery,3,6933.62,50919.17,43985.549999999996,8,1,0
103838,1770,payment,POS,Chennai,fashion,16,8840.86,34281.99,25441.129999999997,5,1,0
103839,1972,payment,mobile,Mumbai,grocery,21,4691.33,62413.42,57722.09,8,0,0
103840,1618,purchase,mobile,Mumbai,fashion,4,6727.75,70562.59,63834.84,7,0,0
103841,1624,cash_out,ATM,Chennai,fashion,13,3836.8,44908.57,41071.77,9,0,0
103842,1861,payment,mobile,Hyderabad,electronics,14,7993.03,49455.04,41462.01,2,0,0
103843,1253,transfer,mobile,Chennai,fashion,11,3750.5,37882.35,34131.85,9,0,0
103844,1629,transfer,ATM,Delhi,electronics,12,6757.66,45031.44,38273.78,10,0,0
103845,1709,cash_in,POS,Chennai,fashion,23,7487.79,31136.77,23648.98,5,0,0
103846,1848,payment,ATM,Hyderabad,utility,22,2052.56,45661.14,43608.58,5,0,0
103847,1876,purchase,ATM,Chennai,travel,17,3333.23,56490.36,53157.13,1,0,0
103848,1562,cash_out,ATM,Bangalore,electronics,13,3232.05,54877.39,51645.34,6,1,0
103849,1756,purchase,web,Chennai,electronics,23,7699.83,53760.33,46060.5,10,0,0
103850,1914,transfer,POS,Chennai,grocery,18,2061.63,13380.67,11319.04,10,0,0
103851,1425,purchase,web,Hyderabad,utility,21,5814.22,50720.13,44905.909999999996,10,0,0
103852,1546,transfer,web,Delhi,grocery,6,6816.19,59197.29,52381.1,10,0,0
103853,1301,transfer,mobile,Delhi,utility,5,5423.47,49868.49,44445.02,3,1,0
103854,1921,transfer,ATM,Hyderabad,utility,4,8186.83,67031.17,58844.34,10,0,0
103855,1580,transfer,ATM,Hyderabad,fashion,3,188.52,48504.66,48316.14000000001,3,0,0
103856,1348,transfer,web,Hyderabad,grocery,17,6519.79,55957.41,49437.62,3,0,0
103857,1831,cash_in,mobile,Bangalore,travel,13,4545.62,34959.35,30413.73,4,0,0
103858,1932,purchase,mobile,Mumbai,utility,15,1237.18,58793.34,57556.159999999996,9,0,0
103859,1979,cash_in,mobile,Chennai,utility,22,2297.26,61801.58,59504.32,8,0,0
103860,1048,cash_in,POS,Hyderabad,electronics,22,8912.75,39296.23,30383.480000000003,6,0,0
103861,1916,payment,web,Hyderabad,fashion,19,6580.55,28558.1,21977.55,8,0,0
103862,1073,payment,POS,Hyderabad,travel,13,7004.77,43237.65,36232.880000000005,8,0,0
103863,1703,payment,mobile,Delhi,utility,4,7397.41,35027.6,27630.19,1,0,0
103864,1260,cash_out,mobile,Hyderabad,electronics,21,1607.94,58983.4,57375.46,9,0,0
103865,1355,payment,mobile,Chennai,grocery,10,5614.32,42666.74,37052.42,1,0,0
103866,1581,purchase,ATM,Hyderabad,utility,11,7746.05,60776.13,53030.079999999994,11,0,0
103867,1601,cash_in,web,Chennai,electronics,17,3993.49,26542.97,22549.480000000003,2,1,0
103868,1259,purchase,ATM,Bangalore,grocery,3,8406.12,37575.76,29169.64,9,0,0
103869,1637,payment,POS,Mumbai,fashion,12,3468.48,38542.6,35074.119999999995,7,0,0
103870,1742,cash_out,ATM,Delhi,grocery,19,5311.9,54134.49,48822.59,10,0,0
103871,1294,cash_out,web,Chennai,utility,12,5993.84,18854.49,12860.650000000001,1,0,0
103872,1930,cash_in,ATM,Bangalore,travel,3,6886.5,45879.64,38993.14,3,0,0
103873,1640,purchase,mobile,Mumbai,grocery,22,4280.66,44533.38,40252.72,1,0,0
103874,1791,transfer,POS,Mumbai,travel,22,7530.28,55423.44,47893.16,5,0,0
103875,1312,purchase,POS,Mumbai,travel,6,6070.04,50756.11,44686.07,4,0,0
103876,1611,payment,mobile,Chennai,grocery,22,903.02,35682.41,34779.39000000001,8,0,0
103877,1837,transfer,mobile,Bangalore,fashion,1,9591.43,16118.76,6527.33,9,0,0
103878,1808,cash_out,mobile,Hyderabad,grocery,20,2605.34,38440.06,35834.72,4,0,0
103879,1181,cash_in,web,Bangalore,electronics,17,9797.5,30998.19,21200.69,3,0,0
103880,1685,cash_in,ATM,Bangalore,travel,20,4605.79,31873.24,27267.45,4,0,0
103881,1827,cash_out,POS,Bangalore,utility,5,4140.23,38977.75,34837.520000000004,3,0,0
103882,1363,payment,ATM,Chennai,travel,15,5998.1,62264.69,56266.590000000004,6,0,0
103883,1187,cash_out,mobile,Chennai,utility,2,3253.47,30962.01,27708.539999999997,1,0,0
103884,1568,payment,mobile,Chennai,electronics,21,285.21,22175.13,21889.920000000002,2,0,0
103885,1542,transfer,ATM,Bangalore,electronics,14,4726.73,41307.65,36580.92,8,0,0
103886,1595,cash_out,POS,Chennai,electronics,20,5937.63,45823.9,39886.270000000004,3,0,0
103887,1663,payment,web,Mumbai,grocery,19,8844.42,44821.42,35977.0,4,0,0
103888,1984,transfer,ATM,Chennai,travel,9,2021.6,40106.35,38084.75,1,0,0
103889,1547,cash_out,mobile,Delhi,utility,8,6450.56,46329.79,39879.23,3,0,0
103890,1724,cash_in,mobile,Chennai,electronics,10,4740.25,53232.61,48492.36,1,0,0
103891,1925,cash_out,web,Chennai,electronics,13,5082.6,36919.72,31837.120000000003,11,0,0
103892,1407,purchase,ATM,Chennai,utility,23,7430.11,65032.41,57602.3,10,0,0
103893,1875,cash_out,web,Chennai,travel,11,3721.44,47254.13,43532.689999999995,5,0,0
103894,1617,purchase,web,Delhi,travel,6,5418.81,64691.24,59272.43,1,0,0
103895,1413,transfer,POS,Hyderabad,utility,10,7724.84,53953.04,46228.2,9,0,0
103896,1341,cash_out,POS,Chennai,fashion,16,7574.0,31096.13,23522.13,7,0,0
103897,1219,transfer,mobile,Mumbai,travel,8,1949.29,20675.62,18726.329999999998,11,0,0
103898,1902,transfer,ATM,Delhi,utility,21,3467.65,65974.83,62507.18,8,0,0
103899,1162,payment,POS,Hyderabad,utility,22,4640.68,36313.42,31672.739999999998,9,0,0
103900,1950,transfer,mobile,Chennai,electronics,12,7034.85,48542.69,41507.840000000004,10,0,0
103901,1219,transfer,ATM,Hyderabad,utility,15,4371.99,40959.06,36587.07,8,0,0
103902,1269,cash_out,mobile,Mumbai,grocery,2,5206.84,70136.11,64929.270000000004,3,0,0
103903,1631,cash_out,POS,Delhi,electronics,4,8125.77,48879.88,40754.11,7,0,0
103904,1905,cash_in,mobile,Delhi,electronics,22,4153.35,29295.77,25142.42,7,0,0
103905,1847,payment,ATM,Hyderabad,travel,16,8682.9,46042.77,37359.869999999995,7,0,0
103906,1399,transfer,ATM,Chennai,fashion,0,986.42,66869.98,65883.56,8,0,0
103907,1181,payment,mobile,Bangalore,travel,20,4018.12,36949.22,32931.1,4,0,0
103908,1990,purchase,ATM,Delhi,grocery,8,1587.14,26574.58,24987.440000000002,11,0,0
103909,1617,transfer,mobile,Bangalore,electronics,22,5291.75,60952.82,55661.07,6,0,0
103910,1728,payment,ATM,Delhi,electronics,16,6877.48,35315.9,28438.420000000002,2,0,0
103911,1204,cash_in,mobile,Chennai,utility,12,4596.96,24500.27,19903.31,7,0,0
103912,1581,cash_in,mobile,Chennai,fashion,14,3813.92,35821.41,32007.490000000005,9,0,0
103913,1555,transfer,mobile,Delhi,fashion,20,1600.95,53333.29,51732.340000000004,5,0,0
103914,1840,purchase,web,Hyderabad,utility,7,9203.34,55802.63,46599.28999999999,4,0,0
103915,1812,cash_in,ATM,Chennai,grocery,7,4943.97,55158.98,50215.01,2,1,0
103916,1227,cash_in,POS,Chennai,fashion,1,3869.64,33822.44,29952.800000000003,7,0,0
103917,1695,purchase,mobile,Mumbai,electronics,22,8906.33,62702.81,53796.479999999996,2,1,0
103918,1618,payment,web,Chennai,grocery,9,4119.89,60254.3,56134.41,2,1,0
103919,1595,cash_in,POS,Mumbai,travel,4,2724.09,56489.23,53765.14,9,0,0
103920,1849,cash_out,mobile,Chennai,travel,15,3224.3,33430.31,30206.01,2,1,0
103921,1249,cash_in,POS,Chennai,grocery,18,2856.9,40233.8,37376.9,10,0,0
103922,1874,payment,web,Hyderabad,electronics,0,2334.93,54223.62,51888.69,3,0,0
103923,1440,payment,POS,Hyderabad,travel,12,3266.41,58191.9,54925.490000000005,3,0,0
103924,1532,transfer,mobile,Chennai,electronics,3,11037.38,34315.43,23278.050000000003,2,0,0
103925,1195,cash_out,POS,Delhi,utility,6,2125.44,75762.95,73637.51,10,0,0
103926,1689,payment,POS,Delhi,fashion,0,1269.62,47456.44,46186.82,3,0,0
103927,1928,purchase,mobile,Chennai,grocery,1,5695.07,63757.84,58062.77,9,0,0
103928,1986,cash_out,web,Delhi,fashion,15,4810.08,30902.23,26092.15,11,0,0
103929,1518,cash_out,web,Chennai,utility,13,6650.1,52630.93,45980.83,11,0,0
103930,1069,purchase,POS,Hyderabad,travel,4,3614.79,30556.16,26941.37,11,0,0
103931,1638,cash_in,ATM,Bangalore,electronics,13,2828.72,51816.74,48988.02,3,0,0
103932,1398,purchase,POS,Mumbai,electronics,16,9184.3,56486.41,47302.11,5,0,0
103933,1977,purchase,ATM,Delhi,utility,11,970.78,57318.62,56347.840000000004,7,0,0
103934,1671,cash_in,POS,Delhi,grocery,19,5901.5,38484.08,32582.58,1,0,0
103935,1759,cash_in,web,Hyderabad,fashion,11,6725.76,22264.4,15538.640000000001,1,0,0
103936,1202,cash_in,POS,Delhi,travel,2,7054.26,54387.49,47333.229999999996,10,0,0
103937,1147,cash_in,POS,Chennai,grocery,20,4241.55,43571.34,39329.78999999999,2,1,0
103938,1471,cash_in,ATM,Chennai,utility,20,1879.45,43563.52,41684.07,1,0,0
103939,1654,purchase,web,Bangalore,utility,1,8748.79,35718.14,26969.35,1,0,0
103940,1943,transfer,ATM,Bangalore,electronics,20,3886.14,48744.16,44858.020000000004,10,1,0
103941,1198,transfer,POS,Bangalore,travel,20,8824.99,49480.37,40655.380000000005,4,0,0
103942,1916,payment,mobile,Chennai,grocery,14,5920.18,65375.25,59455.07,10,0,0
103943,1425,transfer,POS,Bangalore,electronics,10,3790.19,19301.71,15511.519999999999,3,0,0
103944,1665,transfer,POS,Bangalore,travel,9,5983.61,29708.24,23724.63,1,0,0
103945,1491,purchase,ATM,Chennai,fashion,17,7877.0,56448.86,48571.86,3,1,0
103946,1887,cash_in,mobile,Hyderabad,fashion,22,5027.055,16526.02,11320.8,1,0,0
103947,1895,cash_in,mobile,Delhi,electronics,21,3156.04,38707.43,35551.39,3,1,0
103948,1141,purchase,ATM,Mumbai,grocery,22,531.12,85168.8,84637.68000000001,4,0,0
103949,1312,transfer,web,Chennai,travel,23,3939.36,45384.09,41444.729999999996,11,0,0
103950,1164,purchase,mobile,Chennai,fashion,20,7019.1,60041.16,53022.060000000005,11,0,0
103951,1313,payment,mobile,Mumbai,fashion,1,2474.17,24323.91,21849.739999999998,8,0,0
103952,1020,cash_in,ATM,Mumbai,grocery,6,6702.91,60051.4,53348.490000000005,3,0,0
103953,1081,cash_out,web,Bangalore,electronics,6,5070.5,43890.92,38820.42,3,0,0
103954,1580,payment,web,Mumbai,utility,23,6863.74,53889.96,47026.22,9,0,0
103955,1130,payment,POS,Delhi,travel,6,100.0,57902.08,57802.08,11,1,0
103956,1598,purchase,POS,Delhi,fashion,22,1449.16,41832.95,40383.78999999999,9,0,0
103957,1729,transfer,ATM,Delhi,utility,13,3843.5,56851.07,53007.57,6,0,0
103958,1932,cash_in,web,Delhi,grocery,23,9665.68,32739.56,23073.88,10,0,0
103959,1983,cash_out,ATM,Delhi,electronics,1,3114.33,50357.81,47243.479999999996,4,0,0
103960,1304,payment,POS,Bangalore,travel,1,4683.04,57350.42,52667.38,10,0,0
103961,1914,cash_out,ATM,Chennai,grocery,22,10376.83,41458.41,31081.58,5,0,0
103962,1370,transfer,ATM,Mumbai,electronics,14,6071.59,35108.76,29037.170000000002,9,1,0
103963,1856,transfer,mobile,Chennai,grocery,10,7149.08,42706.92,35557.84,1,1,0
103964,1852,cash_out,mobile,Mumbai,fashion,9,3394.19,65902.78,62508.59,7,0,0
103965,1383,cash_in,mobile,Bangalore,fashion,2,7947.47,63602.58,55655.11,11,1,0
103966,1907,transfer,POS,Bangalore,utility,16,8328.49,60962.07,52633.58,7,0,0
103967,1444,cash_out,ATM,Hyderabad,grocery,8,6254.0,72617.47,66363.47,10,0,0
103968,1424,payment,mobile,Hyderabad,fashion,14,4785.06,50094.46,45309.4,1,0,0
103969,1160,cash_out,mobile,Bangalore,electronics,13,6398.57,52638.41,46239.840000000004,1,0,0
103970,1177,cash_out,mobile,Bangalore,utility,18,935.79,20105.52,19169.73,9,1,0
103971,1628,purchase,POS,Mumbai,travel,16,7721.58,36349.72,28628.14,7,0,0
103972,1707,transfer,POS,Bangalore,grocery,21,2877.2,57672.09,54794.89,4,0,0
103973,1894,cash_in,ATM,Chennai,fashion,19,4303.5,63023.32,58719.82,9,0,0
103974,1489,cash_in,ATM,Mumbai,electronics,16,5027.055,30608.65,22314.760000000002,5,0,0
103975,1326,purchase,ATM,Bangalore,grocery,15,7743.91,48603.66,40859.75,3,0,0
103976,1597,cash_in,mobile,Mumbai,electronics,19,947.18,82391.22,81444.04000000001,2,0,0
103977,1288,cash_out,web,Mumbai,utility,7,2631.68,48684.25,46052.57,9,1,0
103978,1592,purchase,POS,Delhi,fashion,6,6600.28,71672.53,65072.25,4,0,0
